id,author_id,body,created_at,updated_at,deleted_at,version,lang
641,1227,Built a tiny Notion-clone with my own opinions baked in. Ten users so far. Two unsubscribed. One sent me a five-paragraph feature request. I love this work.,2026-04-29 08:23:27.428189+00,2026-04-29 08:23:27.428189+00,,0,tr
642,1227,"Çankaya in May: jacarandas (no, but I imagined them), real ones lining the Atatürk Bulvarı. Walked home after a long study day. Ankara is gentler than people think.",2026-04-29 23:58:06.672708+00,2026-04-29 23:58:06.672708+00,,0,tr
643,1227,"Today's session: read three job postings, identify the 'real' job vs. the 'wishlist' job. Realized two of three are wishlists. Saving an hour by skipping the wishlist applications.",2026-05-07 23:01:23.265128+00,2026-05-07 23:01:23.265128+00,,0,tr
644,1228,Ran a workshop on writing product specs today. Hardest question I got: 'what do you cut when timeline shrinks?' I didn't have a good answer. Now I'm researching it.,2026-04-22 19:23:23.667262+00,2026-04-22 19:23:23.667262+00,,0,tr
645,1228,My mentor sent me three product specs from real teams. None of them were good. Confidence boost — even experienced PMs ship messy specs. The bar is more forgiving than I thought.,2026-04-16 16:35:22.009681+00,2026-04-16 16:35:22.009681+00,,0,tr
646,1229,Took the SAA practice test today. 68%. Pass mark is 72%. Bottleneck: VPC peering & transit gateway. Next two weeks belong to networking.,2026-05-07 04:10:25.558684+00,2026-05-07 04:10:25.558684+00,,0,tr
647,1229,My mentor: 'the certification gets you the interview. The half-built homelab gets you the job.' Started building it tonight. Three EC2 instances and a regret.,2026-04-28 00:32:27.685097+00,2026-04-28 00:32:27.685097+00,,0,tr
648,1229,"Wrote Terraform on the balcony, sea in the distance. Antalya in May is a productivity hack you can't argue with.",2026-04-15 08:21:42.547662+00,2026-04-15 08:21:42.547662+00,,0,tr
649,1230,Cross-validation has been silently saving me on the last three Kaggle competitions. The leaderboard public score is a trap. The CV score is the truth.,2026-04-28 03:15:25.749571+00,2026-04-28 03:15:25.749571+00,,0,tr
650,1230,"My mentor: 'theoretical ML is necessary but not sufficient. Spend half your time on the engineering or you won't be hired.' Painful, true.",2026-04-10 00:52:46.068832+00,2026-04-10 00:52:46.068832+00,,0,tr
651,1230,Bornova evening walks with my classmates. We talk about everything except ML. Saves the brain for Saturday morning Kaggle.,2026-05-06 08:49:59.321481+00,2026-05-06 08:49:59.321481+00,,0,tr
652,1231,Shipped a Flutter habit tracker tonight. Three of my friends installed it. It already crashes on Android 14. Fixing tomorrow.,2026-04-24 22:22:14.432155+00,2026-04-24 22:22:14.432155+00,,0,tr
653,1231,"Tried Riverpod after Bloc for a small app. Riverpod won. Less boilerplate, easier mental model. Going to migrate everything.",2026-04-30 06:31:34.988041+00,2026-04-30 06:31:34.988041+00,,0,tr
654,1231,My mentor sent me a list of 20 mobile-first startups in Turkey. Said: 'now write the README of the company you'd join.' Different exercise than I expected. Helpful.,2026-04-27 07:33:40.307869+00,2026-04-27 07:33:40.307869+00,,0,tr
655,1231,"Tekirdağ in May: sunsets over the sea, neighbours barbecuing, no traffic. The hometown I tried to escape three years ago is the one I keep coming back to for the work.",2026-04-30 22:01:08.958644+00,2026-04-30 22:01:08.958644+00,,0,tr
656,1231,Did 100 commits on my Flutter app this month. Quality varies. Quantity is the gateway to quality. The hundredth commit is better than the first hundred put together.,2026-05-07 15:41:17.043368+00,2026-05-07 15:41:17.043368+00,,0,tr
657,1231,"User feedback summary from week one: 'the colors hurt my eyes,' 'where is the dark mode,' 'this is fast.' Two complaints, one compliment. The speed compliment is the gift.",2026-04-18 22:44:42.512787+00,2026-04-18 22:44:42.512787+00,,0,tr
658,1231,'Don't release on Friday' — first non-technical rule my mentor pushed on me. I deployed Thursday night this week. Saved my weekend. Lesson sticks.,2026-04-29 23:26:13.915032+00,2026-04-29 23:26:13.915032+00,,0,tr
659,1231,Made my mom install my app today. She found a bug in 90 seconds. Family QA is brutal and accurate. Updating the input validation tonight.,2026-04-30 11:28:48.133421+00,2026-04-30 11:28:48.133421+00,,0,tr
660,1232,Wrote a simple lending pool contract. Twelve lines of code; two days of thinking. Realized the math is the easy part. The trust model is the work.,2026-05-01 16:40:54.444198+00,2026-05-01 16:40:54.444198+00,,0,tr
661,1232,My mentor walked me through one of his old contract findings. We spent an hour on three lines. Slow read is the skill.,2026-05-01 10:18:41.170752+00,2026-05-01 10:18:41.170752+00,,0,tr
662,1232,Karşıyaka ferry to Konak today. Read EIPs the whole crossing. The Aegean is a study room with a view.,2026-04-17 16:48:22.574116+00,2026-04-17 16:48:22.574116+00,,0,tr
663,1233,My mentor reframed my mech-eng experience as 'systems thinking.' Same facts. Different sentence. Suddenly the cover letter wrote itself.,2026-04-27 17:29:45.778926+00,2026-04-27 17:29:45.778926+00,,0,tr
664,1233,Built a small Excel model for a friend's restaurant cost analysis tonight. The friend now thinks I'm a wizard. Real projects > Kaggle.,2026-04-24 23:23:52.137785+00,2026-04-24 23:23:52.137785+00,,0,tr
665,1234,Cloned the IMDB homepage today. The challenge wasn't the UI; it was the data shape. Real apps spend 70% of their effort on data and I'd never have learned that on tutorials.,2026-05-09 09:17:27.418627+00,2026-05-09 09:17:27.418627+00,,0,tr
666,1234,"My mentor's first feedback: 'stop saying ""I made this app"" and start saying ""I made this decision."" The recruiter doesn't care about the app.' Cover letter rewrite tonight.",2026-04-24 02:52:39.1035+00,2026-04-24 02:52:39.1035+00,,0,tr
667,1235,"Implemented Value-at-Risk three different ways tonight. Historical, parametric, Monte Carlo. All three gave different answers. The textbook didn't mention that.",2026-04-20 06:50:30.593619+00,2026-04-20 06:50:30.593619+00,,0,tr
668,1235,"My mentor told me: 'a model that disagrees with another model is useful. A model you can't explain isn't.' Going to rewrite the assumptions section of mine.""",2026-05-03 18:49:12.428906+00,2026-05-03 18:49:12.428906+00,,0,tr
669,1235,"Yenimahalle apartment, fourth floor, the only window with sun in the afternoon. Where my model converges and where I'll always remember writing it.",2026-04-27 03:53:14.239604+00,2026-04-27 03:53:14.239604+00,,0,tr
670,1236,Day five of Swift. Closures still feel like magic. Going to re-read the chapter four times instead of moving on. Closures are the gateway.,2026-04-20 21:21:49.407644+00,2026-04-20 21:21:49.407644+00,,0,tr
671,1236,"My mentor showed me how to read Apple's docs efficiently. We skimmed twice, then went deep on one paragraph. I'd been doing it wrong for a year.",2026-05-04 21:28:55.328206+00,2026-05-04 21:28:55.328206+00,,0,tr
672,1237,Hit a streak of 20 problems solved this week. Felt great until I tried to explain my solution to a friend. Couldn't. Writing about solutions is harder than solving.,2026-05-04 13:54:49.584405+00,2026-05-04 13:54:49.584405+00,,0,tr
673,1237,Today's bug: I had off-by-one in a binary search problem. Spent an hour finding it. Realized I had memorized the template wrong. Templates without understanding are landmines.,2026-04-16 08:54:51.907566+00,2026-04-16 08:54:51.907566+00,,0,tr
674,1237,"My mentor: 'competitive programming makes you fast and confident. It doesn't make you a software engineer. Work on systems too.' Reluctantly building a small distributed cache.""",2026-04-07 18:18:07.177518+00,2026-04-07 18:18:07.177518+00,,0,tr
675,1237,Re-implemented Dijkstra from scratch tonight without looking at notes. Took 25 minutes. Six months ago this was an hour. Slow compounding gets you there.,2026-04-20 07:56:47.789317+00,2026-04-20 07:56:47.789317+00,,0,tr
676,1237,Ankara spring evenings on the METU campus. Studied outside on the grass. The squirrels are bigger than I remember. Maybe I'm the one who got smaller.,2026-04-30 11:56:26.262691+00,2026-04-30 11:56:26.262691+00,,0,tr
677,1237,"Solved a hard graph problem today that I would have given up on last year. The skill is endurance, not cleverness. Sit with it longer.",2026-05-02 14:48:34.131742+00,2026-05-02 14:48:34.131742+00,,0,tr
678,1237,"Did my first mock interview today. Two algorithm questions, one design. The design question caught me off-guard. Now I know my gap.",2026-04-29 22:46:45.481251+00,2026-04-29 22:46:45.481251+00,,0,tr
679,1238,Wrote my first widget today. Counter app. Compiled. Felt like solving an entirely new kind of puzzle. Mobile is going to be the field for me.,2026-05-05 06:47:40.709637+00,2026-05-05 06:47:40.709637+00,,0,tr
680,1239,"My mentor sent me Uniswap V2's whitepaper and said: 'read it three times this week, then we'll talk.' I'm on read two. Already see things I missed.",2026-04-11 14:47:48.035329+00,2026-04-11 14:47:48.035329+00,,0,tr
681,1240,Walked into a small kebab place in Denizli with a notebook. The owner gave me an hour. Heard three problems I hadn't considered. The best market research isn't online.,2026-04-17 10:50:26.090411+00,2026-04-17 10:50:26.090411+00,,0,tr
682,1240,My mentor: 'small city is your advantage. The Istanbul founder has to fight for these conversations.' Reframing my hometown as a moat.,2026-05-03 07:17:45.282097+00,2026-05-03 07:17:45.282097+00,,0,tr
683,1240,"Pamukkale travertines in the distance, my apartment desk in the foreground. Cleaner air than Istanbul. Better thinking. I keep telling myself this is enough.""",2026-05-04 05:19:08.517468+00,2026-05-04 05:19:08.517468+00,,0,tr
684,1241,"My mentor's first question was 'when did you last sleep eight hours?' I said I couldn't remember. We spent the session on sleep, not on study tactics. I expected the opposite. I'm grateful.",2026-04-26 16:42:54.47025+00,2026-04-26 16:42:54.47025+00,,0,tr
685,1242,"Cleaned a 50k-row dataset today. Three duplicate-detection bugs, two type-coercion surprises, one missing-value philosophy decision. Cleaning is the work; modeling is the dessert.",2026-04-21 20:53:42.885479+00,2026-04-21 20:53:42.885479+00,,0,tr
686,1242,"My mentor said: 'your data scientist value is in the questions you ask, not the models you fit.' Spent the session writing better questions about my project.",2026-05-06 05:29:00.708227+00,2026-05-06 05:29:00.708227+00,,0,tr
687,1242,Şişli apartment with my roommate. He's an engineer; I'm a wannabe data scientist. We argue about which is harder. Nobody wins. We cook together and call it even.,2026-04-26 07:21:51.739929+00,2026-04-26 07:21:51.739929+00,,0,tr
688,1243,My mentor's exercise: 'role-play a meeting where you have to push back on a senior engineer's estimate.' I froze. We did it three times. The third was passable. Practice is the only way.,2026-05-05 04:24:21.051424+00,2026-05-05 04:24:21.051424+00,,0,tr
689,1243,Wrote a one-page memo for a fake product launch tonight. Cut it from three pages. Compression is taste. The one-pager is what executives actually read.,2026-04-21 18:56:05.678453+00,2026-04-21 18:56:05.678453+00,,0,tr
690,1243,"Nilüfer has the best autumn in Turkey but May does its best too. Studied at the university garden. Hot tea, soft sun, a notebook full of half-questions.",2026-04-29 10:19:46.387482+00,2026-04-29 10:19:46.387482+00,,0,tr
691,1243,"Read a great product spec from a Series B in California today. Two things stood out: the explicit non-goals section, and the metric they committed to NOT moving. Both unusual. Both useful.",2026-04-30 23:16:01.809345+00,2026-04-30 23:16:01.809345+00,,0,tr
692,1244,Did 8 user interviews this week. The pattern was: people apologize for their workflow before they describe it. The apology is the insight.,2026-05-04 04:38:31.926584+00,2026-05-04 04:38:31.926584+00,,0,tr
693,1245,"Did a content audit for a friend's small business today. The findings: ten blog posts about everything, zero about their actual customer's job. Will rewrite the brief.",2026-04-18 00:04:42.210891+00,2026-04-18 00:04:42.210891+00,,0,tr
694,1245,My mentor told me: 'a great writer who can read GA4 is rarer than a great analyst who tries to write.' Spending two hours a day in GA4 this month.,2026-04-29 00:25:23.315801+00,2026-04-29 00:25:23.315801+00,,0,tr
695,1245,"Wrote a 300-word piece on a complex topic today. Editor cut it to 200. The 200 was better. Saving cuts > adding details, always.",2026-05-02 05:16:41.709375+00,2026-05-02 05:16:41.709375+00,,0,tr
696,1245,"Bakırköy morning walk before work. The marina, the gulls, the people who jog only on weekends. Writing is easier after a walk.",2026-05-01 03:56:41.680549+00,2026-05-01 03:56:41.680549+00,,0,tr
697,1245,SEO update: keyword volume has been replaced by intent quality in every senior conversation I've had this year. Algorithms reward depth now. Old playbook is dead.,2026-04-27 16:33:56.340194+00,2026-04-27 16:33:56.340194+00,,0,tr
698,1246,"Melis pushed me on a system-design exercise today. Drew my diagram, then asked 'what happens at 10x traffic?' I'd designed for the current load. The 10x answer takes me back to a different cache strategy entirely.",2026-04-20 06:13:22.088389+00,2026-04-20 06:13:22.088389+00,,0,tr
699,1246,Built a small message queue from scratch in Node tonight. Used Redis as the broker. Realized: queues are easy when you don't care about delivery guarantees. They're hard when you do.,2026-04-17 16:33:08.812474+00,2026-04-17 16:33:08.812474+00,,0,tr
700,1247,Wrote my first dbt model tonight. The mental model shift from 'transformation as a script' to 'transformation as a graph' is the lesson. Going to use this everywhere.,2026-05-04 22:47:10.783115+00,2026-05-04 22:47:10.783115+00,,0,tr
701,1247,"My mentor: 'a data engineer who writes great SQL is rare. Most write enough SQL.' Spent the session on a 60-line query I'd written, rewriting it for clarity.",2026-04-15 15:08:15.811916+00,2026-04-15 15:08:15.811916+00,,0,tr
702,1247,Mamak afternoon. Wrote queries on the balcony. My grandmother brought me tea three times. Best dev setup in the country.,2026-04-11 02:44:57.802593+00,2026-04-11 02:44:57.802593+00,,0,tr
703,1248,Mapped my first hiking trail with GPS today. The data has 8 GB of noise. Now I know why production GPS apps are hard. Filter design is the next two weekends.,2026-04-22 16:55:46.197092+00,2026-04-22 16:55:46.197092+00,,0,tr
704,1248,Aras (my mentor) told me to write a one-paragraph 'why this app exists' before any feature design. I rewrote it five times. Each version cut something. Final version made the next four feature decisions obvious.,2026-04-20 06:43:01.015312+00,2026-04-20 06:43:01.015312+00,,0,tr
705,1248,Optimized my map rendering today. The trick wasn't smaller images — it was caching at the right layer. Frame rate doubled. The architecture is the optimization.,2026-04-08 05:50:30.678935+00,2026-04-08 05:50:30.678935+00,,0,tr
706,1248,"Forest morning, code afternoon. Sarıyer has its perks. The cousin who works in Şişli thinks I'm wasting my degree. He may be right. He may not be.",2026-04-29 18:40:48.211704+00,2026-04-29 18:40:48.211704+00,,0,tr
707,1249,Audited a local restaurant's site today. Found 14 quick wins worth 30% more organic traffic if applied. Sent a one-page summary. Owner asked if I'd do it for cash. Said yes.,2026-05-03 12:45:59.420356+00,2026-05-03 12:45:59.420356+00,,0,tr
708,1249,"My mentor: 'SEO is just empathy at scale. Understand what the searcher is trying to do, give them the answer faster than the competition.' Going to print this.",2026-04-20 16:11:23.424316+00,2026-04-20 16:11:23.424316+00,,0,tr
709,1249,"Ümraniye is loud during the week, quiet on Sundays. Sunday is my reading day. The neighbourhood I grew up resenting is the one teaching me focus.",2026-04-25 22:14:46.795842+00,2026-04-25 22:14:46.795842+00,,0,tr
710,1250,"Designed a level on paper today before opening Unity. Two hours of sketching, twenty minutes of grayboxing. The paper saved me five days of iteration.",2026-04-18 13:08:12.160441+00,2026-04-18 13:08:12.160441+00,,0,tr
711,1250,My mentor in design told me: 'pretty levels lose to readable levels every time.' Going to redo my prototype with readability as the only metric.,2026-03-16 15:25:41.551509+00,2026-03-16 15:25:41.551509+00,,0,tr
712,1250,Bakırköy weekend market. The fishmonger arranged his stock by color. I noticed. The level designer brain doesn't turn off.,2026-04-09 10:37:13.18687+00,2026-04-09 10:37:13.18687+00,,0,tr
713,1251,"My mentor made me give a 3-minute talk on my own project. I rehearsed for an hour, gave it in 90 seconds, and forgot the middle. Recording showed what I missed. Doing it again tomorrow.",2026-04-28 21:37:03.967176+00,2026-04-28 21:37:03.967176+00,,0,tr
714,1251,Joined a Toastmasters group online. First meeting tonight. Was terrified. Spoke for 60 seconds about my favourite book. Got two compliments and one useful note. Survival.,2026-05-01 16:49:16.517236+00,2026-05-01 16:49:16.517236+00,,0,tr
715,1251,Reading 'Talk Like Ted' this week. Cliche book; useful book. The advice is to find your story before your slides. Working backward from a story I already have.,2026-04-18 23:02:18.557934+00,2026-04-18 23:02:18.557934+00,,0,tr
716,1251,Şişli evenings with my study group. Tonight we practiced presenting to each other. Two of them were as nervous as I was. Solidarity is the first step.,2026-05-05 08:34:17.172308+00,2026-05-05 08:34:17.172308+00,,0,tr
717,1251,Did my third presentation rep this week. Lighter on filler words; still talking too fast. Pace is the next thing. The metrics improve faster than the feeling does. Trusting the process.,2026-04-29 12:07:27.30666+00,2026-04-29 12:07:27.30666+00,,0,tr
718,1252,Shipped my second TestFlight beta tonight. 50 testers. The crash rate is way higher than I want. Going to learn proper error reporting this weekend.,2026-05-07 09:49:20.019048+00,2026-05-07 09:49:20.019048+00,,0,tr
719,1252,"Switched to SwiftData from CoreData on a small project. Less ceremony, fewer files. CoreData has its place but the bar to entry just got lower.",2026-05-06 21:32:03.062431+00,2026-05-06 21:32:03.062431+00,,0,tr
720,1252,My mentor told me: 'ship is the only thing that compounds. Half the senior engineers in this town don't ship anymore. Don't lose that.' Saving.,2026-05-03 01:31:19.392738+00,2026-05-03 01:31:19.392738+00,,0,tr
721,1252,Added a widget to my app today. Took longer than expected; the architecture is its own thing. Now I understand why every major iOS app shipped widgets late.,2026-04-24 13:41:18.342603+00,2026-04-24 13:41:18.342603+00,,0,tr
722,1252,Pendik morning ferry to Kadıköy with my laptop. Writing Swift between the seagulls. The commute is my best two-hour focus block of the day.,2026-05-08 05:34:33.975397+00,2026-05-08 05:34:33.975397+00,,0,tr
723,1252,Spent two hours on a layout bug. The issue was a wrong .padding modifier order. SwiftUI is a foreign language with very particular grammar. Embrace the strangeness.,2026-04-16 12:03:47.323473+00,2026-04-16 12:03:47.323473+00,,0,tr
724,1252,Today's session reviewed my widget code. My mentor circled the same naming inconsistency in four places without naming it. Spent an hour finding the pattern. Best teaching method I've experienced.,2026-05-06 20:19:16.34826+00,2026-05-06 20:19:16.34826+00,,0,tr
725,1252,Mom asked me to set up her new iPad today. I made it tap-tap-tap for the apps she uses every day. She thanked me three times. Real-world UX education.,2026-05-05 04:39:23.441444+00,2026-05-05 04:39:23.441444+00,,0,tr
726,1252,"Built my own Combine publisher tonight just to understand how the framework actually works. Took three hours. Now I read the source differently. Building a toy version is the deepest read.""",2026-05-05 10:40:30.79644+00,2026-05-05 10:40:30.79644+00,,0,tr
727,1253,Earned AWS Cloud Practitioner today. Studied between the rebuilds. The cert is small; the proof that I could keep going through this year is the real thing.,2026-04-25 20:12:20.16617+00,2026-04-25 20:12:20.16617+00,,0,tr
728,1253,"My mentor told me: 'remote work is going to find you. The market for self-directed learners is bigger than you think.' First conversation that made me feel less alone.""",2026-05-08 20:41:35.472118+00,2026-05-08 20:41:35.472118+00,,0,tr
729,1253,Spun up my first ECS service today. The IAM policies are 80% of the work. Now I understand why everyone in the industry talks about IAM more than the compute service.,2026-05-07 21:36:48.961046+00,2026-05-07 21:36:48.961046+00,,0,tr
730,1253,Hatay sunset from the new dorm. Half the city is still under construction; the other half is open for business. The contrast is hard to describe to someone who hasn't seen it.,2026-04-30 16:31:54.739021+00,2026-04-30 16:31:54.739021+00,,0,tr
731,1253,Wrote my first Terraform module today. The 'plan' command is comforting — it tells you exactly what's about to break. I want all engineering tools to behave this way.,2026-04-27 11:51:56.487782+00,2026-04-27 11:51:56.487782+00,,0,tr
732,1253,Mentor asked me: 'what would you tell your past self about this year?' I wrote three pages. We'll edit it down next session. The exercise was the lesson.,2026-05-03 16:03:19.560736+00,2026-05-03 16:03:19.560736+00,,0,tr
733,1254,Built a small ETL pipeline using Gaziantep's open data on street markets. Found a duplicate-merchant problem nobody at city hall had noticed. Sent them a report. They wrote back. Real work matters.,2026-04-09 22:12:18.658965+00,2026-04-09 22:12:18.658965+00,,0,tr
734,1255,"Spent five hours mixing a chorus that lacked a melody. The mix can't fix what the song doesn't say. Producers who can't write are mixing forever; writers who can't mix are stuck demoing. Learn both, in that order.",2026-05-02 08:32:02.555798+00,2026-05-02 08:32:02.555798+00,,0,tr
735,1255,"Listened to Pinhani's new EP on headphones in the morning, on monitors in the evening, and on car speakers at 11pm. Three different records. Mix engineers know this; everyone else should learn it.",2026-05-04 11:53:15.784217+00,2026-05-04 11:53:15.784217+00,,0,tr
736,1255,"Made plov for friends after a session tonight. Six people, three musicians, two arguments, one new collaboration on the dishwashing rota. Studio days are intense; the dinners after are why we keep doing this.",2026-05-04 16:55:41.429607+00,2026-05-04 16:55:41.429607+00,,0,tr
737,1255,"Junior producers: stop buying plugins. The free stock plugins in Logic and Ableton are good enough for a finished record. The bottleneck is your ears, not your collection. Spend the money on a one-on-one mix critique instead.",2026-05-04 12:14:05.69552+00,2026-05-04 12:14:05.69552+00,,0,tr
738,1256,"Beginner illustrators ask ""what brushes do you use."" Senior illustrators ask ""what is the character thinking in this frame."" The first question is a trap. Brushes are unimportant; intent is everything.",2026-05-03 05:28:55.186065+00,2026-05-03 05:28:55.186065+00,,0,tr
739,1256,"Started a 100-day inktober variant — one drawing a day, one minute maximum. Day 14 today. The quality is awful, the discipline is excellent. The constraint freed me from polish.",2026-04-21 13:14:44.934436+00,2026-04-21 13:14:44.934436+00,,0,tr
740,1256,"Book cover brief sent to me yesterday: 'literary fiction, themes of memory and loss, no people on cover.' Constraint as gift. The 'no people' rule eliminated forty bad options before I drew a line.",2026-04-24 16:03:15.224471+00,2026-04-24 16:03:15.224471+00,,0,tr
741,1256,Tatlı sat on my drawing tablet for an hour today. Productivity = 0. Patience for old cat = infinite. Some afternoons are for the cat.,2026-04-19 13:48:54.906409+00,2026-04-19 13:48:54.906409+00,,0,tr
742,1256,Beginners over-render eyes. Senior illustrators under-render eyes. A simple dot says more than a polished iris because the viewer fills in the meaning. Trust the viewer.,2026-04-30 11:03:50.836837+00,2026-04-30 11:03:50.836837+00,,0,tr
743,1257,The first lesson in photojournalism is that captions are the work. The photo without a caption is decorative; the caption without the photo can stand on its own. Write the captions before the trip if you can.,2026-04-30 09:07:09.232043+00,2026-04-30 09:07:09.232043+00,,0,tr
744,1257,"Walked the old Konya bazaar this morning. Took eight frames. Kept two. The ratio is fine. Most photographers' problem is they keep too many, not that they shoot too few.",2026-05-02 10:54:01.365397+00,2026-05-02 10:54:01.365397+00,,0,tr
745,1257,"Documentary ethics — basic rule: never stage what you photograph as candid. The second you ask someone to do something again, you've left documentary and entered editorial. Both have a place; never call one the other.",2026-05-07 09:41:46.617439+00,2026-05-07 09:41:46.617439+00,,0,tr
746,1257,"Konya in May has light I never had in Istanbul. Different colour, longer hours, the kind of sun that doesn't ruin a photograph at noon. Slowness as an artistic decision pays off.""",2026-05-07 01:24:35.950223+00,2026-05-07 01:24:35.950223+00,,0,tr
747,1258,"Cinematography is choices, not gear. The camera body matters in the last 10% — the first 90% is blocking, light direction, and lens choice. Beginners reverse this and wonder why their footage looks like everyone else's.",2026-04-30 23:38:08.232281+00,2026-04-30 23:38:08.232281+00,,0,tr
748,1258,"Re-watched Tarkovsky's Mirror this weekend. Three hours, six tracking shots that broke me again. Beginners should watch slow films before fast ones. The grammar lives in the long takes.""",2026-05-03 13:22:12.096088+00,2026-05-03 13:22:12.096088+00,,0,tr
749,1258,Sound is half of cinema. A perfect picture with bad sound is a bad film; a good story with perfect sound and average picture works fine. Allocate budget accordingly. Most student films overspend on cameras and underspend on the boom op.,2026-04-08 15:23:16.771332+00,2026-04-08 15:23:16.771332+00,,0,tr
750,1258,"Beyoğlu rakı evening with two old colleagues from my AA days. Talked about everything except film. Came home and storyboarded for two hours. The break is the work.""",2026-05-06 01:58:20.684456+00,2026-05-06 01:58:20.684456+00,,0,tr
751,1258,"Re-read McKee's Story for the third time. Cliché, still useful. The framework is rigid; the application has to be loose. Most beginners memorize the structure and forget the freedom inside it.",2026-05-05 12:28:13.186548+00,2026-05-05 12:28:13.186548+00,,0,tr
752,1258,To students wanting to make their first short: pick a story you can shoot in two locations with three actors. Eighteen-minute first short is a fantasy. Eight minutes is achievable. Eight done > eighteen abandoned.,2026-03-22 13:20:11.453842+00,2026-03-22 13:20:11.453842+00,,0,tr
753,1259,"Worked on the Beethoven Op. 110 third movement for two hours today. The trill is still uneven. Practice doesn't make perfect — it makes the unevenness visible, which is the point.",2026-05-04 12:00:08.40739+00,2026-05-04 12:00:08.40739+00,,0,tr
754,1259,"My new mentor (Selen) asked me: 'why do you play piano? not why you study it. why do you play.' I said something about love. She made me write three pages on it. Different question, different answer.""",2026-04-29 12:23:26.430373+00,2026-04-29 12:23:26.430373+00,,0,tr
755,1259,"Cihangir morning walk to school. Same route, eight years, four shoe pairs. The repetition is the music. Going to use this in my recital program notes somehow.""",2026-04-12 12:48:16.440914+00,2026-04-12 12:48:16.440914+00,,0,tr
756,1260,"My mentor cut my treatment from 18 pages to 8 today. I cried a little. The 8 is better. The cry was about the work I won't make, not the work I will.""",2026-04-27 09:18:29.295623+00,2026-04-27 09:18:29.295623+00,,0,tr
757,1260,"Watched Ceylan's Winter Sleep again for the third time. Three-hour films don't drag if the silences are earned. Mine drag because the silences are scared. Working on it.""",2026-03-26 14:42:42.40063+00,2026-03-26 14:42:42.40063+00,,0,tr
758,1260,Edited a one-minute teaser for the short today. Spent four hours on three frames. Cinema time is real time × 240. Sleep tonight is non-negotiable.,2026-04-22 07:21:54.708161+00,2026-04-22 07:21:54.708161+00,,0,tr
759,1260,"Bursa film club Friday: ten of us, one projector, no popcorn. We watched a Turkish documentary I'd never heard of. Best two hours of the week. The club is why I haven't moved to Istanbul yet.""",2026-04-25 15:05:27.698471+00,2026-04-25 15:05:27.698471+00,,0,tr
760,1261,Did the one-minute drawing challenge for the seventh day. Day seven looks worse than day one. Going to keep doing it. The improvement isn't linear and that's the point.,2026-04-20 07:55:07.35857+00,2026-04-20 07:55:07.35857+00,,0,tr
761,1261,"My mentor asked me 'what story does this image tell on its own.' I said I didn't know. He said good — start there. That's the homework for the week.""",2026-05-04 09:57:27.045508+00,2026-05-04 09:57:27.045508+00,,0,tr
762,1261,"Spent a Saturday in Eskişehir's old town with a sketchbook. Three hours, twelve frames. The town is paying for itself in studies.""",2026-04-06 19:47:28.395904+00,2026-04-06 19:47:28.395904+00,,0,tr
763,1261,"Concept art lesson I learned the hard way: the 'cool design' is the wrong goal. The right goal is 'design that tells you about the world.' My mentor circled the same anti-pattern in three pieces today.""",2026-05-08 10:43:50.407471+00,2026-05-08 10:43:50.407471+00,,0,tr
764,1261,"Shared apartment with two other illustrators. We critique each other's work over breakfast. It's brutal and kind in roughly equal measure. The kind is what keeps us at it.""",2026-05-02 15:22:17.923737+00,2026-05-02 15:22:17.923737+00,,0,tr
765,1262,"Read Lucia Berlin's 'A Manual for Cleaning Women' again this week. The trick is that her sentences look easy. They aren't. The easy sentence is the senior craft.""",2026-05-01 21:04:21.120893+00,2026-05-01 21:04:21.120893+00,,0,tr
766,1262,"Mentor reading my story this week made one comment: 'cut the third paragraph; it explains what the dialogue already showed.' Forty-eight words gone. Story is sharper. Cutting > rewriting.""",2026-04-28 14:40:55.828616+00,2026-04-28 14:40:55.828616+00,,0,tr
767,1262,"Adana morning, 6am desk, çay and notebook. Wrote 600 words I'll probably delete. The deleted words are still the work. Mornings are sacred.""",2026-05-09 10:18:29.285861+00,2026-05-09 10:18:29.285861+00,,0,tr
768,1263,"Spent four mornings with the same fisherman at the Antalya harbour. Today he finally let me photograph him without performing. Trust > technique. The first ten frames were stiff; the eleventh was him.""",2026-05-06 16:41:42.314542+00,2026-05-06 16:41:42.314542+00,,0,tr
769,1263,"Aslı's homework this week: 'write the captions for ten photos you haven't taken yet.' I thought she was joking. She wasn't. Trying.""",2026-04-27 18:10:45.533346+00,2026-04-27 18:10:45.533346+00,,0,tr
770,1263,"Antalya light at 6am vs noon vs 6pm. Three completely different cities. Documentary photographers know which hour their story lives in; tourists don't. I'm finally graduating from tourist.""",2026-04-03 19:03:26.853118+00,2026-04-03 19:03:26.853118+00,,0,tr
771,1263,"Antalya seasonal workers leaving the harvest field at dusk. Twenty minutes of conversation, two frames. Most days are like this. Time is the budget.""",2026-05-05 11:13:22.238738+00,2026-05-05 11:13:22.238738+00,,0,tr
772,1264,"Made my fifth attempt at a perfect canelé tonight. Three failed, one was edible, the fifth had the right interior. The exterior still needs work. Pastry is the discipline of repetition without contempt.""",2026-04-19 20:55:38.004276+00,2026-04-19 20:55:38.004276+00,,0,tr
773,1264,"Beyoğlu bistro after a 14-hour shift. Walked home along İstiklal at midnight, exhausted, content. Tired-from-good-work is a different tired.""",2026-04-27 12:13:22.890811+00,2026-04-27 12:13:22.890811+00,,0,tr
